date,data_src,family,genus,species,genus_species,length_m,age.maturity,longevity,habitat,feeding.mode,
2019-05-02,pan,Megalopidae,Megalops,atlanticus,Megalops atlanticus,2.05,10.0,59.0,reef-associated,generalist,
2019-05-02,pan,Megalopidae,Megalops,atlanticus,Megalops atlanticus,2.05,10.0,57.0,reef-associated,generalist,
2019-05-02,pan,Melamphaidae,Melamphaes,lugubris,Melamphaes lugubris,0.085,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Melamphaes,lugubris,Melamphaes lugubris,0.085,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Melamphaes,lugubris,Melamphaes lugubris,0.085,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Melamphaes,lugubris,Melamphaes lugubris,0.085,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Melamphaes,lugubris,Melamphaes lugubris,0.085,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Melamphaes,lugubris,Melamphaes lugubris,0.085,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Melamphaes,suborbitalis,Melamphaes suborbitalis,0.1,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,crassiceps,Poromitra crassiceps,0.148,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,crassiceps,Poromitra crassiceps,0.148,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,crassiceps,Poromitra crassiceps,0.148,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,crassiceps,Poromitra crassiceps,0.148,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,cristiceps,Poromitra cristiceps,0.121,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,curilensis,Poromitra curilensis,0.112,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,curilensis,Poromitra curilensis,0.112,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,curilensis,Poromitra curilensis,0.112,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,curilensis,Poromitra curilensis,0.112,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,curilensis,Poromitra curilensis,0.112,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Poromitra,curilensis,Poromitra curilensis,0.112,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Scopeloberyx,robustus,Scopeloberyx robustus,0.073,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Scopelogadus,beanii,Scopelogadus beanii,0.122,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,Scopelogadus,beanii,Scopelogadus beanii,0.122,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,NA,NA,Melamphaidae,0.064,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,NA,NA,Melamphaidae,0.148,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,NA,NA,Melamphaidae,0.148,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melamphaidae,NA,NA,Melamphaidae,0.064,8.0,8.5,bathypelagic,planktivorous,
2019-05-02,pan,Melanocetidae,Melanocetus,johnsonii,Melanocetus johnsonii,0.07,NA,NA,bathypelagic,generalist,
2019-05-02,pan,Melanocetidae,Melanocetus,johnsonii,Melanocetus johnsonii,0.154,NA,NA,bathypelagic,generalist,
2019-05-02,pan,Melanonidae,Melanonus,zugmayeri,Melanonus zugmayeri,0.28,NA,NA,bathypelagic,NA,
2019-05-02,pan,Melanonidae,Melanonus,zugmayeri,Melanonus zugmayeri,0.28,NA,NA,bathypelagic,NA,
2019-05-02,pan,Melanonidae,NA,NA,Melanonidae,0.2335,NA,NA,bathypelagic,NA,
2019-05-02,pan,Merlucciidae,Merluccius,albidus,Merluccius albidus,0.68,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,albidus,Merluccius albidus,0.68,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,albidus,Merluccius albidus,0.68,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,albidus,Merluccius albidus,0.68,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,albidus,Merluccius albidus,0.68,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,albidus,Merluccius albidus,0.68,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,0.76,1.7,12.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,0.76,1.7,12.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,0.76,1.7,12.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,0.76,1.7,12.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,0.76,1.7,12.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,0.86,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,0.86,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,0.86,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,0.86,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,0.86,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,0.86,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,1.4,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,merluccius,Merluccius merluccius,1.4,3.4,20.0,demersal,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,productus,Merluccius productus,0.91,3.5,17.0,benthopelagic,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,productus,Merluccius productus,0.91,3.5,17.0,benthopelagic,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,productus,Merluccius productus,0.91,3.5,17.0,benthopelagic,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,productus,Merluccius productus,0.91,3.5,17.0,benthopelagic,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,productus,Merluccius productus,0.91,3.5,17.0,benthopelagic,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,productus,Merluccius productus,0.91,3.5,17.0,benthopelagic,generalist,
2019-05-02,pan,Merlucciidae,Merluccius,NA,Merluccius,0.68,3.6,16.3,demersal,generalist,
2019-05-02,pan,Merlucciidae,Steindachneria,argentea,Steindachneria argentea,0.3,3.6,16.3,bathydemersal,generalist,
2019-05-02,pan,Microdesmidae,Ptereleotris,calliura,Ptereleotris calliura,0.125,NA,NA,reef-associated,planktivorous,
2019-05-02,pan,Microdesmidae,Ptereleotris,NA,Ptereleotris,0.1019655,NA,NA,reef-associated,planktivorous,
2019-05-02,pan,Microdesmidae,NA,NA,Microdesmidae,0.11,NA,NA,reef-associated,planktivorous,
2019-05-02,pan,Microstomatidae,Nansenia,candida,Nansenia candida,0.222,NA,NA,bathypelagic,planktivorous,
2019-05-02,pan,Microstomatidae,Nansenia,candida,Nansenia candida,0.222,NA,NA,bathypelagic,planktivorous,
2019-05-02,pan,Microstomatidae,Nansenia,candida,Nansenia candida,0.222,NA,NA,bathypelagic,planktivorous,
2019-05-02,pan,Microstomatidae,Nansenia,candida,Nansenia candida,0.222,NA,NA,bathypelagic,planktivorous,
2019-05-02,pan,Microstomatidae,Nansenia,groenlandica,Nansenia groenlandica,0.245,NA,NA,bathypelagic,planktivorous,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,1.5,NA,NA,pelagic,generalist,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,3.33,NA,NA,pelagic,generalist,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,3.33,NA,NA,pelagic,generalist,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,1.5,NA,NA,pelagic,generalist,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,1.5,NA,NA,pelagic,generalist,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,3.33,NA,NA,pelagic,generalist,
2019-05-02,pan,Molidae,Mola,mola,Mola mola,3.33,NA,NA,pelagic,generalist,
2019-05-02,pan,Monacanthidae,Aluterus,heudelotii,Aluterus heudelotii,0.45,1.0,7.2,demersal,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,heudelotii,Aluterus heudelotii,0.45,1.0,7.2,demersal,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,heudelotii,Aluterus heudelotii,0.45,1.0,7.2,demersal,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,monoceros,Aluterus monoceros,0.762,1.0,7.2,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Aluterus,monoceros,Aluterus monoceros,0.762,1.0,7.2,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Aluterus,monoceros,Aluterus monoceros,0.762,1.0,7.2,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Aluterus,monoceros,Aluterus monoceros,0.762,1.0,7.2,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Aluterus,schoepfii,Aluterus schoepfii,0.61,1.0,7.2,reef-associated,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,schoepfii,Aluterus schoepfii,0.61,1.0,7.2,reef-associated,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,schoepfii,Aluterus schoepfii,0.61,1.0,7.2,reef-associated,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,schoepfii,Aluterus schoepfii,0.61,1.0,7.2,reef-associated,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,schoepfii,Aluterus schoepfii,0.61,1.0,7.2,reef-associated,herbivorous,
2019-05-02,pan,Monacanthidae,Aluterus,scriptus,Aluterus scriptus,1.1,1.0,7.2,reef-associated,generalist,
2019-05-02,pan,Monacanthidae,Aluterus,scriptus,Aluterus scriptus,1.1,1.0,7.2,reef-associated,generalist,
2019-05-02,pan,Monacanthidae,Aluterus,scriptus,Aluterus scriptus,1.1,1.0,7.2,reef-associated,generalist,
2019-05-02,pan,Monacanthidae,Aluterus,NA,Aluterus,0.741,1.0,7.2,reef-associated,generalist,
2019-05-02,pan,Monacanthidae,Cantherhines,macrocerus,Cantherhines macrocerus,0.46,1.0,7.2,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Cantherhines,pullus,Cantherhines pullus,0.2,1.0,7.2,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Monacanthus,ciliatus,Monacanthus ciliatus,0.2,1.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Monacanthus,ciliatus,Monacanthus ciliatus,0.2,1.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Monacanthus,ciliatus,Monacanthus ciliatus,0.2,1.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Monacanthus,tuckeri,Monacanthus tuckeri,0.1,1.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Monacanthus,NA,Monacanthus,0.3433333,1.0,5.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Stephanolepis,hispidus,Stephanolepis hispidus,0.275,1.0,3.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Stephanolepis,hispidus,Stephanolepis hispidus,0.275,1.0,3.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Stephanolepis,hispidus,Stephanolepis hispidus,0.275,1.0,3.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Stephanolepis,hispidus,Stephanolepis hispidus,0.275,1.0,3.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Stephanolepis,hispidus,Stephanolepis hispidus,0.275,1.0,3.0,reef-associated,benthivorous,
2019-05-02,pan,Monacanthidae,Stephanolepis,setifer,Stephanolepis setifer,0.2,1.0,3.0,reef-associated,benthivorous,
2019-05-02,pan,Moridae,Antimora,microlepis,Antimora microlepis,0.75,12.5,20.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,microlepis,Antimora microlepis,0.75,12.5,20.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,microlepis,Antimora microlepis,0.75,12.5,20.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,microlepis,Antimora microlepis,0.75,12.5,20.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,microlepis,Antimora microlepis,0.75,12.5,20.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,rostrata,Antimora rostrata,0.8,12.5,25.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,rostrata,Antimora rostrata,0.8,12.5,25.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,rostrata,Antimora rostrata,0.8,12.5,25.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Antimora,rostrata,Antimora rostrata,0.8,12.5,25.0,bathydemersal,benthivorous,
2019-05-02,pan,Moridae,Gadella,imberbis,Gadella imberbis,0.23,10.5,27.4,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Gadella,imberbis,Gadella imberbis,0.23,10.5,27.4,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Gadella,imberbis,Gadella imberbis,0.23,10.5,27.4,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Gadella,maraldi,Gadella maraldi,0.3,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Halargyreus,johnsonii,Halargyreus johnsonii,0.56,10.5,27.4,bathypelagic,generalist,
2019-05-02,pan,Moridae,Halargyreus,johnsonii,Halargyreus johnsonii,0.56,10.5,27.4,bathypelagic,generalist,
2019-05-02,pan,Moridae,Halargyreus,johnsonii,Halargyreus johnsonii,0.56,10.5,27.4,bathypelagic,generalist,
2019-05-02,pan,Moridae,Halargyreus,johnsonii,Halargyreus johnsonii,0.56,10.5,27.4,bathypelagic,generalist,
2019-05-02,pan,Moridae,Halargyreus,johnsonii,Halargyreus johnsonii,0.56,10.5,27.4,bathypelagic,generalist,
2019-05-02,pan,Moridae,Laemonema,barbatulum,Laemonema barbatulum,0.33,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Laemonema,barbatulum,Laemonema barbatulum,0.33,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Laemonema,barbatulum,Laemonema barbatulum,0.33,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Laemonema,barbatulum,Laemonema barbatulum,0.33,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Laemonema,NA,Laemonema,0.33,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Lepidion,eques,Lepidion eques,0.332,8.5,13.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Lepidion,eques,Lepidion eques,0.42,8.5,13.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Lepidion,eques,Lepidion eques,0.42,8.5,13.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Lepidion,eques,Lepidion eques,0.42,8.5,13.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Lepidion,eques,Lepidion eques,0.42,8.5,13.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Mora,moro,Mora moro,0.715,10.5,38.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Mora,moro,Mora moro,0.715,10.5,38.0,benthopelagic,benthivorous,
2019-05-02,pan,Moridae,Physiculus,dalwigki,Physiculus dalwigki,0.3,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Physiculus,fulvus,Physiculus fulvus,0.106,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Physiculus,fulvus,Physiculus fulvus,0.106,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Physiculus,fulvus,Physiculus fulvus,0.106,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,Physiculus,rastrelliger,Physiculus rastrelliger,0.2,10.5,27.4,demersal,generalist,
2019-05-02,pan,Moridae,Physiculus,rastrelliger,Physiculus rastrelliger,0.2,10.5,27.4,demersal,generalist,
2019-05-02,pan,Moridae,NA,NA,Moridae,0.331,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,NA,NA,Moridae,0.4163,10.5,27.4,benthopelagic,generalist,
2019-05-02,pan,Moridae,NA,NA,Moridae,0.4873333,10.5,25.0,benthopelagic,generalist,
2019-05-02,pan,Moridae,NA,NA,Moridae,0.331,10.5,25.0,benthopelagic,generalist,
2019-05-02,pan,Moringuidae,Neoconger,mucronatus,Neoconger mucronatus,0.3,NA,NA,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,0.85,3.0,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,0.85,3.0,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,0.85,3.0,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,0.761,3.0,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,0.85,3.0,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,labrax,Dicentrarchus labrax,1.03,3.0,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Dicentrarchus,punctatus,Dicentrarchus punctatus,0.7,3.0,30.0,pelagic,generalist,
2019-05-02,pan,Moronidae,Morone,americana,Morone americana,0.495,2.5,16.0,demersal,generalist,
2019-05-02,pan,Moronidae,Morone,saxatilis,Morone saxatilis,2,2.5,30.0,demersal,generalist,
2019-05-02,pan,Moronidae,Morone,saxatilis,Morone saxatilis,2,2.5,30.0,demersal,generalist,
2019-05-02,pan,Mugilidae,Chelon,auratus,Chelon auratus,0.59,3.5,8.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,auratus,Chelon auratus,0.59,3.5,8.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,auratus,Chelon auratus,0.59,3.5,8.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,labrosus,Chelon labrosus,0.6,3.0,25.0,demersal,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,labrosus,Chelon labrosus,0.6,3.0,25.0,demersal,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,labrosus,Chelon labrosus,0.6,3.0,25.0,demersal,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,ramada,Chelon ramada,0.7,3.0,10.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,ramada,Chelon ramada,0.7,3.0,10.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,ramada,Chelon ramada,0.7,3.0,10.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Chelon,ramada,Chelon ramada,0.7,3.0,10.0,pelagic,benthivorous,
2019-05-02,pan,Mugilidae,Mugil,cephalus,Mugil cephalus,1,6.0,16.0,benthopelagic,generalist,
2019-05-02,pan,Mugilidae,Mugil,cephalus,Mugil cephalus,1,4.0,16.0,benthopelagic,generalist,
2019-05-02,pan,Mugilidae,Mugil,cephalus,Mugil cephalus,1,6.0,16.0,benthopelagic,generalist,
2019-05-02,pan,Mugilidae,Mugil,cephalus,Mugil cephalus,1,4.0,16.0,benthopelagic,generalist,
2019-05-02,pan,Mugilidae,Mugil,cephalus,Mugil cephalus,1,4.0,16.0,benthopelagic,generalist,
2019-05-02,pan,Mugilidae,Mugil,curema,Mugil curema,0.377,3.0,11.0,reef-associated,herbivorous,
2019-05-02,pan,Mugilidae,Mugil,curema,Mugil curema,0.377,2.6,11.0,reef-associated,herbivorous,
2019-05-02,pan,Mugilidae,Mugil,curema,Mugil curema,0.377,3.0,11.0,reef-associated,herbivorous,
2019-05-02,pan,Mugilidae,Mugil,curema,Mugil curema,0.377,2.6,11.0,reef-associated,herbivorous,
2019-05-02,pan,Mullidae,Mulloidichthys,martinicus,Mulloidichthys martinicus,0.28,1.5,7.0,reef-associated,benthivorous,
2019-05-02,pan,Mullidae,Mullus,auratus,Mullus auratus,0.27,1.5,6.5,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,auratus,Mullus auratus,0.27,1.5,6.5,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,auratus,Mullus auratus,0.27,1.5,6.5,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,barbatus barbatus,Mullus barbatus barbatus,0.382,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,barbatus barbatus,Mullus barbatus barbatus,0.382,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,barbatus barbatus,Mullus barbatus barbatus,0.382,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,barbatus barbatus,Mullus barbatus barbatus,0.25,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,surmuletus,Mullus surmuletus,0.4,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,surmuletus,Mullus surmuletus,0.4,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,surmuletus,Mullus surmuletus,0.4,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,surmuletus,Mullus surmuletus,0.4,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,surmuletus,Mullus surmuletus,0.4,1.5,11.0,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,NA,Mullus,0.36,1.5,8.8,demersal,benthivorous,
2019-05-02,pan,Mullidae,Mullus,NA,Mullus,0.36,1.5,8.8,demersal,benthivorous,
2019-05-02,pan,Mullidae,Pseudupeneus,maculatus,Pseudupeneus maculatus,0.26,1.5,7.0,reef-associated,benthivorous,
2019-05-02,pan,Mullidae,Pseudupeneus,maculatus,Pseudupeneus maculatus,0.26,1.5,7.0,reef-associated,benthivorous,
2019-05-02,pan,Mullidae,Upeneus,parvus,Upeneus parvus,0.3,1.5,7.0,demersal,generalist,
2019-05-02,pan,Mullidae,Upeneus,parvus,Upeneus parvus,0.3,1.5,7.0,demersal,generalist,
2019-05-02,pan,Mullidae,Upeneus,parvus,Upeneus parvus,0.3,1.5,7.0,demersal,generalist,
2019-05-02,pan,Mullidae,Upeneus,parvus,Upeneus parvus,0.3,1.5,7.0,demersal,generalist,
2019-05-02,pan,Mullidae,NA,NA,Mullidae,0.36,1.5,8.9,non-pelagic,benthivorous,
2019-05-02,pan,Muraenidae,Anarchias,similis,Anarchias similis,0.2,6.2,24.5,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,funebris,Gymnothorax funebris,1.69,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,kolpos,Gymnothorax kolpos,0.91,6.2,30.0,demersal,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,moringa,Gymnothorax moringa,3,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,moringa,Gymnothorax moringa,3,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,nigromarginatus,Gymnothorax nigromarginatus,0.99,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,nigromarginatus,Gymnothorax nigromarginatus,0.99,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,ocellatus,Gymnothorax ocellatus,0.9,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,saxicola,Gymnothorax saxicola,0.6,6.2,30.0,demersal,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,saxicola,Gymnothorax saxicola,0.6,6.2,30.0,demersal,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,vicinus,Gymnothorax vicinus,1.22,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Gymnothorax,NA,Gymnothorax,0.8426104,6.2,30.0,reef-associated,generalist,
2019-05-02,pan,Muraenidae,Muraena,retifera,Muraena retifera,0.6,6.2,22.7,demersal,generalist,
2019-05-02,pan,Muraenidae,NA,NA,Muraenidae,0.8499372,6.2,24.5,demersal,generalist,
2019-05-02,pan,Muraenidae,NA,NA,Muraenidae,0.8499372,6.2,24.5,demersal,generalist,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.083,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,glaciale,Benthosema glaciale,0.065,2.5,8.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,NA,Benthosema,0.03,0.4,2.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,NA,Benthosema,0.03,0.4,2.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Benthosema,NA,Benthosema,0.05515714,0.4,2.0,benthopelagic,planktivorous,
2019-05-02,pan,Myctophidae,Bolinichthys,photothorax,Bolinichthys photothorax,0.073,0.5,5.0,bathypelagic,planktivorous,
2019-05-02,pan,Myctophidae,Bolinichthys,photothorax,Bolinichthys photothorax,0.073,0.5,5.0,bathypelagic,planktivorous,
2019-05-02,pan,Myctophidae,Ceratoscopelus,maderensis,Ceratoscopelus maderensis,0.081,0.5,5.0,bathypelagic,planktivorous,
2019-05-02,pan,Myctophidae,Ceratoscopelus,maderensis,Ceratoscopelus maderensis,0.081,0.5,5.0,bathypelagic,planktivorous,
2019-05-02,pan,Myctophidae,Ceratoscopelus,maderensis,Ceratoscopelus maderensis,0.081,0.5,5.0,bathypelagic,planktivorous,
2019-05-02,pan,Myctophidae,Ceratoscopelus,maderensis,Ceratoscopelus maderensis,0.081,0.5,5.0,bathypelagic,planktivorous,
